date;sku_id;customer_id;wrhs_name;qnt
20180404;409286;50559;Головной склад;5
20180410;409286;76984;Головной склад;2
20180403;409286;122148;Головной склад;5
20180403;409286;122148;Головной склад;2
20180409;409286;122148;Головной склад;21
20180409;409286;101963;Головной склад;1
20180404;409286;101962;Головной склад;46
20180423;409286;101962;Головной склад;5110
20180418;409286;120214;Головной склад;4
20180409;409286;96285;Головной склад;3
20180405;409286;77659;Головной склад;44
20180402;409286;76829;Головной склад;2
20180405;409286;76829;Головной склад;3
20180402;409286;53221;Головной склад;1
20180404;409286;72567;Головной склад;4
20180423;409286;72567;Головной склад;2
20180428;409286;63506;Головной склад;2
20180403;409286;63506;Головной склад;1
20180424;409286;101860;Головной склад;3
20180402;409286;101861;Головной склад;3
20180409;409286;101861;Головной склад;20
20180418;409286;77658;Головной склад;1
20180404;409286;120212;Головной склад;5
20180416;409286;120212;Головной склад;29
20180402;409286;63538;Головной склад;4
20180409;409286;63538;Головной склад;2
20180413;409286;63538;Головной склад;5887
20180404;409286;59835;Головной склад;30
20180403;409286;76983;Головной склад;1
20180405;409286;122151;Головной склад;3
20180402;409286;120213;Головной склад;5
20180404;409286;97444;Головной склад;3
20180405;409286;121113;Головной склад;2
20180407;409286;121113;Головной склад;1
20180409;409286;120215;Головной склад;4
20180412;409286;120215;Головной склад;5
20180409;409286;125798;Головной склад;3
20180414;409286;125798;Головной склад;4
20180404;409286;118897;Головной склад;1
20180403;409286;121905;Головной склад;3
20180411;409286;125282;Головной склад;2
20180409;409286;127364;Головной склад;3
20180413;409286;121903;Головной склад;2
20180412;409286;83435;Головной склад;4
20180405;409286;126817;Головной склад;2
20180406;409286;121112;Головной склад;5
20180412;409286;121112;Головной склад;5
20180423;409286;121112;Головной склад;4
20180405;409286;126234;Головной склад;4
20180418;409286;126234;Головной склад;2
20180423;409286;126235;Головной склад;2
20180414;409286;122152;Головной склад;3
20180402;409286;122152;Головной склад;5
20180405;409286;122153;Головной склад;1
20180410;409286;122155;Головной склад;5
20180403;409286;126812;Головной склад;3
20180409;409286;126812;Головной склад;4
20180412;409286;126812;Головной склад;3
20180423;409286;126812;Головной склад;1
20180410;409286;120216;Головной склад;2
20180406;409286;121908;Головной склад;20
20180416;409286;122156;Головной склад;5
20180403;409286;121909;Головной склад;3
20180406;409286;126814;Головной склад;4
20180402;409286;122157;Головной склад;24
20180423;409286;122157;Головной склад;4
20180407;409286;120217;Головной склад;2
20180403;409286;121910;Головной склад;3
20180410;409286;121918;Головной склад;5
20180401;409286;121918;Головной склад;1
20180403;409286;121913;Головной склад;1
20180429;409286;126233;Головной склад;1
20180409;409286;118898;Головной склад;3
20180412;409286;118898;Головной склад;5
20180411;409286;126815;Головной склад;2
20180405;409286;121915;Головной склад;4
20180405;409286;125792;Головной склад;3
20180403;409286;121108;Головной склад;5
20180405;409286;121108;Головной склад;3
20180405;409286;114852;Головной склад;5
20180405;409286;121901;Головной склад;2
20180412;409286;125800;Головной склад;3
20180417;409286;125800;Головной склад;3
20180412;409286;121100;Головной склад;3
20180411;409286;119021;Головной склад;1
20180421;409286;118769;Головной склад;3
20180419;409286;125287;Головной склад;4
20180409;409286;117933;Головной склад;21
20180418;409286;125281;Головной склад;4
20180405;409286;114552;Головной склад;2
20180411;409286;114552;Головной склад;1
20180413;409286;115074;Головной склад;4
20180405;409286;116802;Головной склад;1
20180410;409286;115820;Головной склад;4
20180405;409286;103378;Головной склад;5
20180407;409286;117305;Головной склад;1
20180411;409286;117305;Головной склад;5
20180407;409286;116804;Головной склад;3
20180416;409286;113923;Головной склад;5
20180407;409286;116175;Головной склад;5
20180410;409286;117932;Головной склад;5
20180406;409286;111115;Головной склад;2
20180410;409286;116737;Головной склад;4
20180405;409286;113926;Головной склад;2
20180409;409286;114563;Головной склад;2
20180423;409286;101259;Головной склад;3
20180403;409286;111123;Головной склад;27
20180402;409286;116139;Головной склад;4
20180401;409286;117935;Головной склад;34
20180409;409286;117935;Головной склад;20
20180403;409286;117938;Головной склад;1
20180416;409286;117938;Головной склад;3
20180410;409286;115083;Головной склад;4
20180420;409286;115083;Головной склад;4
20180410;409286;116138;Головной склад;2
20180401;409286;114551;Головной склад;1
20180420;409286;116322;Головной склад;40
20180420;409286;114553;Головной склад;2
20180411;409286;116358;Головной склад;4
20180413;409286;111131;Головной склад;4
20180417;409286;114554;Головной склад;5
20180423;409286;116801;Головной склад;5
20180420;409286;116801;Головной склад;15
20180409;409286;114558;Головной склад;2
20180412;409286;114558;Головной склад;2
20180411;409286;117934;Головной склад;1
20180405;409286;115818;Головной склад;2
20180418;409286;115818;Головной склад;5
20180406;409286;116137;Головной склад;2
20180402;409286;116137;Головной склад;2
20180413;409286;116137;Головной склад;5
20180423;409286;116137;Головной склад;5
20180423;409286;117931;Головной склад;4
20180413;409286;115814;Головной склад;2
20180404;409286;115076;Головной склад;6653
20180409;409286;115076;Головной склад;4
20180419;409286;113928;Головной склад;2
20180405;409286;113928;Головной склад;1
20180410;409286;111119;Головной склад;1
20180410;409286;114561;Головной склад;5
20180412;409286;114560;Головной склад;3
20180404;409286;114560;Головной склад;5
20180405;409286;111129;Головной склад;4
20180410;409286;111129;Головной склад;3
20180404;409286;115086;Головной склад;5
20180410;409286;115078;Головной склад;1
20180418;409286;115078;Головной склад;1
20180406;409286;115084;Головной склад;1
20180416;409286;118470;Головной склад;3
20180404;409286;101971;Головной склад;2
20180412;409286;1418083;Головной склад;5
20180413;409286;113947;Головной склад;2
20180405;409286;113949;Головной склад;5
20180402;409286;115885;Головной склад;3
20180406;409286;104490;Головной склад;5
20180413;409286;104491;Головной склад;1
20180419;409286;104481;Головной склад;2
20180423;409286;101814;Головной склад;5
20180406;409286;106660;Головной склад;5
20180414;409286;106661;Головной склад;2
20180403;409286;106662;Головной склад;4
20180405;409286;106662;Головной склад;2
20180419;409286;106662;Головной склад;1
20180423;409286;106662;Головной склад;2
20180416;409286;99115;Головной склад;2
20180410;409286;99122;Головной склад;2
20180416;409286;99114;Головной склад;2
20180419;409286;99114;Головной склад;1
20180406;409286;99114;Головной склад;3
20180403;409286;120558;Головной склад;3
20180403;409286;120558;Головной склад;4
20180410;409286;120558;Головной склад;3
20180419;409286;108074;Головной склад;4
20180430;409286;120559;Головной склад;1
20180404;409286;1444823;Склад Санкт-Петербург;4
20180405;409286;1415022;Склад Санкт-Петербург;1
20180413;409286;1439535;Склад Санкт-Петербург;4
20180428;409286;1444821;Склад Санкт-Петербург;1
20180410;409286;1409915;Склад Санкт-Петербург;3
20180405;409286;1402546;Склад Санкт-Петербург;4
20180413;409286;1402546;Склад Санкт-Петербург;34
20180424;409286;1402546;Склад Санкт-Петербург;1
20180423;409286;1439536;Склад Санкт-Петербург;3
20180405;409286;1415024;Склад Санкт-Петербург;4
20180417;409286;1415024;Склад Санкт-Петербург;3
20180416;409286;1420692;Склад Санкт-Петербург;1
20180405;409286;1444822;Склад Санкт-Петербург;11
20180413;409286;1439533;Склад Санкт-Петербург;5
20180406;409286;1444824;Склад Санкт-Петербург;4
20180403;409286;1418951;Склад Санкт-Петербург;34
20180423;409286;1430712;Склад Санкт-Петербург;41
20180424;409286;1415643;Склад Екатеринбург;3
20180407;409286;50286;Головной склад;2
20180417;409286;32573;Головной склад;4
20180410;409286;3547;Склад Ставрополь;1
20180402;409286;90924;Головной склад;31
20180411;409286;90924;Головной склад;3
20180420;409286;90924;Головной склад;1
20180424;409286;96756;Головной склад;3
20180424;409286;1441490;Головной склад;1
20180408;409286;1147997;Склад Омск;40
20180412;409286;1433190;Склад Санкт-Петербург;4
20180404;409286;1433190;Склад Санкт-Петербург;2
20180416;409286;1433190;Склад Санкт-Петербург;2
20180404;409286;1433181;Склад Санкт-Петербург;44
20180409;409286;1433189;Склад Санкт-Петербург;4
20180406;409286;1273222;Склад Ставрополь;3
20180402;409286;1361479;Склад Екатеринбург;2
20180405;409286;1361479;Склад Екатеринбург;2
20180410;409286;1361479;Склад Екатеринбург;2
20180413;409286;1208290;Склад Красноярск;2
20180403;409286;1258831;Склад Красноярск;2
20180416;409286;1436464;Головной склад;5
20180417;409286;1038641;Склад Екатеринбург;1
20180424;409286;1038641;Склад Екатеринбург;4
20180428;409286;1302245;Склад Екатеринбург;2
20180411;409286;1151972;Склад Екатеринбург;5
20180409;409286;1397329;Склад Самара;5
20180419;409286;1397328;Склад Самара;2
20180426;409286;1397328;Склад Самара;5
20180427;409286;1261639;Склад Новосибирск;3
20180411;409286;1116877;Склад Курск;4
20180404;409286;57992;Головной склад;5
20180410;409286;57992;Головной склад;4
20180410;409286;57992;Головной склад;2
20180410;409286;57992;Головной склад;2
20180425;409286;1367042;Склад Новосибирск;1
20180405;409286;45656;Головной склад;5
20180429;409286;1407545;Склад Екатеринбург;4
20180420;409286;121122;Головной склад;3
20180430;409286;121118;Головной склад;2
20180412;409286;121605;Головной склад;2
20180406;409286;121117;Головной склад;1
20180419;409286;1242515;Склад Мурманск;2
20180411;409286;1434702;Склад Ярославль;5
20180413;409286;1434702;Склад Ярославль;24
20180424;409286;1412722;Склад Краснодар;5
20180419;409286;1412727;Склад Краснодар;4
20180402;409286;1412728;Склад Краснодар;4
20180420;409286;1412728;Склад Краснодар;2
20180412;409286;106554;Головной склад;1
20180419;409286;1412737;Склад Краснодар;1
20180419;409286;1412738;Склад Краснодар;17
20180418;409286;1412739;Склад Краснодар;2
20180416;409286;1412741;Склад Краснодар;1
20180420;409286;1390472;Склад Самара;5
20180412;409286;1336274;Склад Казань;3
20180405;409286;1343536;Склад Казань;3
20180416;409286;1343536;Склад Казань;1
20180418;409286;82977;Головной склад;3
20180402;409286;84974;Головной склад;2
20180407;409286;84974;Головной склад;5
20180418;409286;84974;Головной склад;3
20180416;409286;118656;Головной склад;5
20180408;409286;84975;Головной склад;5
20180401;409286;83968;Головной склад;5
20180412;409286;83444;Головной склад;3
20180410;409286;4196305;Склад Ярославль;49
20180418;409286;117752;Головной склад;4
20180412;409286;117752;Головной склад;5
20180409;409286;117754;Головной склад;3
20180424;409286;117754;Головной склад;3
20180426;409286;117751;Головной склад;49
20180403;409286;104766;Головной склад;2
20180412;409286;104766;Головной склад;2
20180404;409286;1443464;Головной склад;1
20180406;409286;1437020;Головной склад;5
20180413;409286;1437020;Головной склад;4
20180421;409286;1437020;Головной склад;2
20180410;409286;1437026;Головной склад;3
20180423;409286;1437026;Головной склад;2
20180403;409286;1437022;Головной склад;5
20180412;409286;1437022;Головной склад;1
20180404;409286;1437022;Головной склад;2
20180421;409286;1437023;Головной склад;4
20180413;409286;1437025;Головной склад;2
20180428;409286;1392889;Склад Казань;5
20180418;409286;99774;Головной склад;1
20180425;409286;99774;Головной склад;5
20180428;409286;99774;Головной склад;3
20180406;409286;99774;Головной склад;1
20180410;409286;99774;Головной склад;4
20180403;409286;117677;Головной склад;5
20180427;409286;117677;Головной склад;4
20180416;409286;126018;Головной склад;16
20180411;409286;1383741;Склад Санкт-Петербург;3
20180411;409286;124974;Головной склад;4
20180427;409286;1432956;Головной склад;2
20180411;409286;1423949;Склад Екатеринбург;2
20180403;409286;1423261;Головной склад;5
20180406;409286;1423261;Головной склад;2
20180410;409286;1423260;Головной склад;1
20180420;409286;1178364;Склад Екатеринбург;3
20180425;409286;1178364;Склад Екатеринбург;1
20180425;409286;1178364;Склад Екатеринбург;1
20180417;409286;1424503;Склад Екатеринбург;3
20180413;409286;1403255;Склад Хабаровск;1
20180403;409286;1416378;Склад Хабаровск;4
20180413;409286;1416378;Склад Хабаровск;3
20180424;409286;1416378;Склад Хабаровск;23
20180427;409286;1416378;Склад Хабаровск;4
20180410;409286;1416378;Склад Хабаровск;4
20180406;409286;1416378;Склад Хабаровск;30
20180405;409286;1439169;Головной склад;5
20180404;409286;1310444;Склад Екатеринбург;5
20180413;409286;1310444;Склад Екатеринбург;3
20180417;409286;111006;Головной склад;5
20180403;409286;1407228;Склад Иркутск;2
20180427;409286;1392698;Склад Иркутск;5
20180418;409286;1362905;Склад Санкт-Петербург;5
20180416;409286;1369023;Склад Санкт-Петербург;1
20180403;409286;1268764;Склад Краснодар;2
20180427;409286;127346;Головной склад;3
20180426;409286;120500;Головной склад;5
20180430;409286;120500;Головной склад;2
20180424;409286;113902;Головной склад;2
20180405;409286;89527;Головной склад;2
20180430;409286;89527;Головной склад;2
20180405;409286;104152;Головной склад;4
20180430;409286;113901;Головной склад;4
20180424;409286;120862;Головной склад;1
20180427;409286;120862;Головной склад;1
20180425;409286;121401;Головной склад;4
20180421;409286;122979;Головной склад;4
20180428;409286;122979;Головной склад;3
20180425;409286;123668;Головной склад;4
20180405;409286;87926;Головной склад;4
20180430;409286;106593;Головной склад;2
20180430;409286;99085;Головной склад;5
20180426;409286;108714;Головной склад;4
20180421;409286;97028;Головной склад;5
20180421;409286;97760;Головной склад;4
20180425;409286;93436;Головной склад;4
20180424;409286;1439136;Головной склад;5
20180424;409286;1272449;Склад Курск;3
20180409;409286;1423655;Склад Курск;2
20180416;409286;1423655;Склад Курск;2
20180410;409286;1347687;Склад Казань;5
20180413;409286;1347684;Склад Казань;1
20180417;409286;1437873;Головной склад;2
20180416;409286;1437868;Головной склад;5
20180418;409286;1437868;Головной склад;4
20180426;409286;1391949;Склад Новосибирск;3
20180418;409286;1362486;Склад Екатеринбург;14
20180417;409286;1362486;Склад Екатеринбург;3
20180410;409286;1383676;Склад Ярославль;2
20180416;409286;1384783;Склад Ярославль;23
20180418;409286;1384592;Склад Ярославль;4
20180428;409286;1299915;Склад Санкт-Петербург;1
20180418;409286;1352187;Склад Санкт-Петербург;4
20180419;409286;1296348;Склад Санкт-Петербург;3
20180427;409286;1348574;Склад Самара;1
20180417;409286;1359607;Склад Красноярск;2
20180425;409286;1420147;Склад Ярославль;5
20180405;409286;1421950;Головной склад;4
20180406;409286;1278900;Склад Санкт-Петербург;5
20180413;409286;1414840;Склад Новосибирск;2
20180409;409286;1380975;Склад Новосибирск;1
20180416;409286;1409391;Склад Новосибирск;3
20180404;409286;1432319;Склад Курск;13
20180404;409286;1402019;Склад Курск;2
20180420;409286;1395987;Склад Барнаул;5
20180425;409286;1395987;Склад Барнаул;1
20180426;409286;1395987;Склад Барнаул;3
20180426;409286;1292798;Склад Барнаул;2
20180427;409286;1151450;Склад Омск;4
20180423;409286;29697;Головной склад;5
20180410;409286;1441652;Головной склад;4
20180417;409286;1441652;Головной склад;1
20180423;409286;88554;Головной склад;4
20180424;409286;1272127;Склад Казань;5
20180425;409286;1272126;Склад Казань;5
20180416;409286;1182148;Склад Ставрополь;4
20180430;409286;1182148;Склад Ставрополь;4
20180420;409286;1385535;Склад Краснодар;2
20180425;409286;1047;Склад Владивосток;3
20180403;409286;1427451;Склад Астрахань;2
20180424;409286;1445442;Головной склад;2
20180425;409286;1445442;Головной склад;2
20180402;409286;1437317;Головной склад;3
20180416;409286;116650;Головной склад;3
20180410;409286;1183066;Склад Ставрополь;5
20180404;409286;124722;Головной склад;1
20180409;409286;124722;Головной склад;3
20180417;409286;123091;Головной склад;3
20180406;409286;5233;Головной склад;4
20180412;409286;5233;Головной склад;4
20180423;409286;5233;Головной склад;3
20180424;409286;5233;Головной склад;1
20180413;409286;85858;Головной склад;4
20180430;409286;105140;Головной склад;1
20180425;409286;104508;Головной склад;3
20180425;409286;107055;Головной склад;36
20180406;409286;104842;Головной склад;2
20180410;409286;1385000;Склад Екатеринбург;3
20180406;409286;1352476;Склад Курск;2
20180412;409286;1352476;Склад Курск;4
20180428;409286;1364461;Склад Ярославль;4
20180403;409286;1274217;Склад Краснодар;2
20180417;409286;127408;Головной склад;5
20180410;409286;72603;Головной склад;3178
20180411;409286;72603;Головной склад;5
20180425;409286;72603;Головной склад;4
20180407;409286;115374;Головной склад;5
20180430;409286;105705;Головной склад;2
20180419;409286;121097;Головной склад;1
20180421;409286;121096;Головной склад;2
20180428;409286;121096;Головной склад;5
20180418;409286;105276;Головной склад;5
20180403;409286;105277;Головной склад;4
20180409;409286;108439;Головной склад;3
20180418;409286;108439;Головной склад;1
20180402;409286;108441;Головной склад;1
20180403;409286;108441;Головной склад;3
20180404;409286;106529;Головной склад;3
20180404;409286;114592;Головной склад;49
20180404;409286;105365;Головной склад;32
20180403;409286;105335;Головной склад;2
20180410;409286;105335;Головной склад;1
20180418;409286;105335;Головной склад;1
20180404;409286;105336;Головной склад;5
20180403;409286;105267;Головной склад;1
20180404;409286;105282;Головной склад;1
20180409;409286;105275;Головной склад;34
20180405;409286;105301;Головной склад;3
20180402;409286;105268;Головной склад;4
20180404;409286;105268;Головной склад;12
20180409;409286;1336020;Склад Курск;31
20180411;409286;1336020;Склад Курск;32
20180428;409286;1117244;Склад Курск;2
20180403;409286;1307283;Склад Курск;5
20180406;409286;1307283;Склад Курск;3
20180416;409286;1307283;Склад Курск;5
20180412;409286;1417367;Головной склад;4
20180402;409286;126811;Головной склад;2
20180418;409286;108402;Головной склад;2
20180424;409286;108402;Головной склад;3
20180409;409286;1441631;Головной склад;3
20180409;409286;1429300;Головной склад;5
20180426;409286;1429307;Головной склад;5
20180403;409286;1433428;Головной склад;3
20180402;409286;1429301;Головной склад;10
20180404;409286;1437814;Головной склад;3
20180404;409286;104521;Головной склад;4
20180424;409286;104521;Головной склад;5
20180424;409286;104521;Головной склад;5
20180428;409286;104521;Головной склад;4
20180404;409286;1182531;Склад Ставрополь;2
20180425;409286;1182531;Склад Ставрополь;4
20180427;409286;82807;Головной склад;3
20180417;409286;90398;Головной склад;5
20180416;409286;117517;Головной склад;3
20180413;409286;116929;Головной склад;4
20180425;409286;116929;Головной склад;1
20180404;409286;102149;Головной склад;50
20180404;409286;102150;Головной склад;4
20180403;409286;105710;Головной склад;5
20180405;409286;1357091;Склад Санкт-Петербург;4
20180405;409286;1357091;Склад Санкт-Петербург;5
20180418;409286;1357090;Склад Санкт-Петербург;1
20180403;409286;1428581;Склад Санкт-Петербург;3
20180426;409286;1303835;Склад Санкт-Петербург;1
20180423;409286;1416433;Склад Казань;3
20180406;409286;1420105;Склад Казань;1
20180411;409286;1420105;Склад Казань;3
20180427;409286;1405719;Склад Екатеринбург;4
20180417;409286;1253119;Склад Екатеринбург;2
20180426;409286;1398594;Склад Самара;37
20180419;409286;1398594;Склад Самара;5
20180421;409286;1390780;Склад Архангельск;5
20180404;409286;1372147;Склад Архангельск;2
20180410;409286;1372147;Склад Архангельск;22
20180405;409286;1401699;Склад Архангельск;2
20180419;409286;1432634;Склад Киров;4
20180422;409286;1269309;Склад Киров;2
20180403;409286;1408536;Склад Киров;23
20180406;409286;1387977;Склад Киров;45
20180413;409286;95159;Головной склад;5
20180402;409286;96700;Головной склад;5
20180405;409286;96700;Головной склад;2
20180404;409286;98003;Головной склад;1
20180404;409286;98002;Головной склад;2
20180423;409286;98002;Головной склад;49
20180403;409286;94430;Головной склад;1
20180403;409286;95017;Головной склад;5
20180403;409286;90915;Головной склад;4
20180411;409286;94427;Головной склад;3
20180404;409286;94427;Головной склад;2
20180427;409286;1345371;Склад Казань;2
20180411;409286;88967;Головной склад;1
20180411;409286;1361571;Склад Екатеринбург;1
20180409;409286;1412816;Склад Краснодар;2
20180409;409286;1412823;Склад Краснодар;4
20180405;409286;1412823;Склад Краснодар;4
20180411;409286;1412823;Склад Краснодар;5
20180413;409286;1412819;Склад Краснодар;3
20180405;409286;1412820;Склад Краснодар;1
20180409;409286;1412824;Склад Краснодар;3
20180403;409286;1412825;Склад Краснодар;5
20180411;409286;1412825;Склад Краснодар;4
20180413;409286;1412825;Склад Краснодар;3
20180403;409286;1356222;Склад Новосибирск;4
20180406;409286;116906;Головной склад;4
20180428;409286;116906;Головной склад;1
20180402;409286;75309;Головной склад;5
20180403;409286;75309;Головной склад;5
20180409;409286;75309;Головной склад;1
20180410;409286;1276809;Склад Санкт-Петербург;1
20180418;409286;1356912;Склад Новосибирск;3
20180419;409286;1437541;Головной склад;5
20180403;409286;1437540;Головной склад;5
20180404;409286;1117092;Склад Курск;4
20180428;409286;1397590;Склад Самара;4
20180424;409286;1412833;Склад Краснодар;21
20180403;409286;1337249;Склад Новосибирск;4
20180418;409286;4933;Склад Красноярск;38
20180419;409286;1291952;Склад Красноярск;1
20180427;409286;1173263;Склад Красноярск;3
20180424;409286;1306362;Склад Красноярск;4
20180424;409286;1173264;Склад Красноярск;3
20180419;409286;1173265;Склад Красноярск;1
20180428;409286;1382187;Склад Новосибирск;21
20180402;409286;1391999;Склад Екатеринбург;5
20180417;409286;118297;Головной склад;3
20180425;409286;118296;Головной склад;33
20180409;409286;118296;Головной склад;1
20180402;409286;118296;Головной склад;5
20180405;409286;118296;Головной склад;1
20180403;409286;125737;Головной склад;5
20180411;409286;120016;Головной склад;2
20180402;409286;120013;Головной склад;3
20180411;409286;120013;Головной склад;5
20180420;409286;120013;Головной склад;3
20180419;409286;120013;Головной склад;5
20180410;409286;120234;Головной склад;4
20180411;409286;120234;Головной склад;1
20180403;409286;120234;Головной склад;5
20180403;409286;120714;Головной склад;5
20180420;409286;115687;Головной склад;4
20180420;409286;118892;Головной склад;1
20180403;409286;1384215;Склад Екатеринбург;3
20180402;409286;1396256;Склад Санкт-Петербург;5
20180413;409286;1396256;Склад Санкт-Петербург;5
20180410;409286;1396256;Склад Санкт-Петербург;4
20180412;409286;1400694;Склад Санкт-Петербург;3
20180411;409286;1405671;Склад Санкт-Петербург;4
20180417;409286;1405668;Склад Санкт-Петербург;4
20180402;409286;1273228;Склад Ставрополь;4
20180420;409286;94399;Головной склад;1
20180419;409286;94399;Головной склад;1
20180416;409286;81934;Головной склад;2
20180423;409286;86379;Головной склад;1
20180402;409286;92523;Головной склад;5
20180411;409286;92523;Головной склад;5
20180411;409286;92523;Головной склад;4
20180412;409286;80317;Головной склад;5
20180410;409286;1432525;Склад Сургут;4
20180429;409286;1432526;Склад Сургут;4
20180403;409286;1415113;Склад Екатеринбург;4
20180417;409286;1415113;Склад Екатеринбург;33
20180416;409286;1310265;Склад Екатеринбург;3
20180423;409286;1364181;Склад Екатеринбург;5
20180409;409286;1364181;Склад Екатеринбург;2
20180423;409286;1364180;Склад Екатеринбург;2
20180420;409286;1366131;Склад Казань;1
20180403;409286;1427480;Склад Астрахань;2
20180426;409286;1427480;Склад Астрахань;2
20180423;409286;1427481;Склад Астрахань;2
20180411;409286;1352485;Склад Курск;2
20180417;409286;1181407;Склад Омск;2
20180426;409286;1248861;Склад Омск;3
20180419;409286;1148931;Склад Омск;1
20180428;409286;1337106;Склад Якутск;5
20180406;409286;1402244;Склад Якутск;3
20180419;409286;27005;Головной склад;5
20180423;409286;116413;Головной склад;3
20180418;409286;104479;Головной склад;3
20180426;409286;104479;Головной склад;49
20180422;409286;1344568;Склад Новосибирск;1
20180414;409286;1404916;Склад Казань;1
20180412;409286;1419024;Склад Казань;48
20180406;409286;1408269;Склад Казань;4
20180405;409286;1419023;Склад Казань;2
20180416;409286;1173079;Склад Красноярск;5
20180418;409286;1435154;Головной склад;3
20180405;409286;115107;Головной склад;1
20180416;409286;116063;Головной склад;4
20180426;409286;116063;Головной склад;4
20180419;409286;116064;Головной склад;1
20180403;409286;116064;Головной склад;2
20180406;409286;120267;Головной склад;1
20180406;409286;120966;Головной склад;1
20180404;409286;120967;Головной склад;4
20180409;409286;120969;Головной склад;1
20180409;409286;1299842;Склад Владивосток;1
20180405;409286;1379789;Склад Новосибирск;5
20180423;409286;1379160;Склад Хабаровск;2
20180416;409286;1412877;Склад Краснодар;2
20180406;409286;121709;Головной склад;3
20180410;409286;121709;Головной склад;2
20180410;409286;1435285;Головной склад;4
20180417;409286;1435285;Головной склад;3
20180426;409286;1435285;Головной склад;1
20180417;409286;1435284;Головной склад;4
20180402;409286;121774;Головной склад;24
20180406;409286;121774;Головной склад;1
20180411;409286;121774;Головной склад;2
20180406;409286;121774;Головной склад;5
20180428;409286;121774;Головной склад;3
20180411;409286;103706;Головной склад;5
20180425;409286;103706;Головной склад;3
20180424;409286;106698;Головной склад;1
20180410;409286;106698;Головной склад;3
20180417;409286;122330;Головной склад;5
20180427;409286;127828;Головной склад;3
20180424;409286;1421539;Головной склад;1
20180405;409286;1421538;Головной склад;3
20180406;409286;1421538;Головной склад;40
20180409;409286;1421534;Головной склад;1
20180424;409286;1421534;Головной склад;3
20180409;409286;1417594;Головной склад;1
20180405;409286;1421533;Головной склад;3
20180424;409286;1421533;Головной склад;1
20180426;409286;1421533;Головной склад;5
20180423;409286;1421533;Головной склад;2
20180420;409286;1417592;Головной склад;2
20180403;409286;1419875;Головной склад;4
20180413;409286;1419875;Головной склад;2
20180404;409286;1444129;Головной склад;3
20180406;409286;1387240;Склад Самара;1
20180403;409286;1290121;Склад Самара;5
20180409;409286;1290121;Склад Самара;3
20180423;409286;1314777;Склад Самара;32
20180427;409286;1299341;Склад Самара;4
20180406;409286;1343499;Склад Самара;2
20180410;409286;1343499;Склад Самара;2
20180426;409286;1343498;Склад Самара;1
20180406;409286;1358367;Склад Самара;11
20180424;409286;1431303;Головной склад;5
20180412;409286;113856;Головной склад;3
20180406;409286;113856;Головной склад;5
20180409;409286;104753;Головной склад;5
20180402;409286;113914;Головной склад;2
20180427;409286;1147452;Склад Казань;5
20180426;409286;1361650;Склад Екатеринбург;4
20180417;409286;1361661;Склад Екатеринбург;3
20180423;409286;1396482;Склад Казань;2
20180424;409286;1298956;Склад Казань;1
20180424;409286;1374707;Склад Санкт-Петербург;1
20180418;409286;1278150;Склад Санкт-Петербург;5
20180425;409286;1278150;Склад Санкт-Петербург;2
20180418;409286;1431473;Головной склад;4
20180404;409286;1431478;Головной склад;3
20180424;409286;127641;Головной склад;1
20180402;409286;105293;Головной склад;1
20180410;409286;105293;Головной склад;4
20180418;409286;105293;Головной склад;4
20180424;409286;105293;Головной склад;1
20180406;409286;105293;Головной склад;3
20180428;409286;1428527;Склад Сургут;1
20180410;409286;1299988;Склад Киров;3
20180425;409286;1205161;Склад Иркутск;4
20180418;409286;1430128;Головной склад;14
20180404;409286;1351464;Склад Казань;3
20180411;409286;1299890;Склад Красноярск;2
20180419;409286;123012;Головной склад;4
20180420;409286;1412955;Склад Краснодар;5
20180404;409286;1305466;Склад Краснодар;2
20180405;409286;1279536;Склад Краснодар;2
20180420;409286;1364259;Склад Краснодар;5
20180425;409286;108160;Головной склад;4
20180403;409286;81211;Головной склад;1
20180416;409286;1418024;Головной склад;1
20180423;409286;1418024;Головной склад;49
20180405;409286;101966;Головной склад;2
20180416;409286;101966;Головной склад;5
20180427;409286;93897;Головной склад;3
20180417;409286;1439094;Головной склад;3
20180428;409286;1439094;Головной склад;1
20180427;409286;1439095;Головной склад;4
20180425;409286;96767;Головной склад;5
20180410;409286;111190;Головной склад;3
20180402;409286;102191;Головной склад;2
20180420;409286;1311196;Склад Казань;2
20180410;409286;1412934;Склад Краснодар;1
20180405;409286;1412933;Склад Краснодар;3
20180414;409286;1412931;Склад Краснодар;5
20180405;409286;1412932;Склад Краснодар;1
20180416;409286;1412932;Склад Краснодар;1
20180413;409286;1412941;Склад Краснодар;5
20180410;409286;1434746;Склад Санкт-Петербург;1
20180403;409286;1433187;Склад Санкт-Петербург;4
20180421;409286;84798;Головной склад;5
20180419;409286;1299470;Склад Санкт-Петербург;34
20180419;409286;1299472;Склад Санкт-Петербург;2
20180412;409286;1345574;Склад Сургут;1
20180417;409286;1361669;Склад Екатеринбург;5
20180404;409286;1361670;Склад Екатеринбург;4
20180405;409286;1406992;Склад Санкт-Петербург;3
20180402;409286;1407771;Склад Санкт-Петербург;1
20180402;409286;1425169;Склад Санкт-Петербург;5
20180405;409286;1425169;Склад Санкт-Петербург;1
20180402;409286;1400959;Склад Санкт-Петербург;5
20180405;409286;1128594;Склад Казань;1
20180421;409286;117505;Головной склад;5
20180411;409286;1431025;Головной склад;4
